0,1,0,1,.2128754109144211,.2537563741207123,.2684983909130096,.2053262293338776,.0595436133444309,.0938345566391945
0,1,0,2,.1874364614486694,.2403986304998398,.2716152369976044,.2293903678655624,.071159303188324,.0543839558959007
0,1,0,3,.1640304327011108,.2263276875019074,.27142134308815,.2534440457820892,.0847765058279037,.0307785626500845
0,1,1,1,.0523368902504444,.1181943640112877,.204633429646492,.362324059009552,.2625112235546112,.0769403278827667
0,1,1,2,.0439405627548695,.1046454682946205,.1913489550352097,.3620260357856751,.2980389595031738,.0441405922174454
0,1,1,3,.0367793180048466,.0919073075056076,.1777743995189667,.3579505980014801,.3355883657932282,.0248275436460972
1,1,0,1,.2388567328453064,.265507698059082,.2624058127403259,.1830707937479019,.0501589998602867,.1255857646465302
1,1,0,2,.2115180194377899,.253091037273407,.2687415480613709,.2065534591674805,.0600959472358227,.07419253885746
1,1,0,3,.1861829608678818,.2396903038024902,.271684467792511,.230633556842804,.0718087181448936,.0424937233328819
1,1,1,1,.0615816228091717,.1316574364900589,.2168469280004501,.3588767349720001,.2310372591018677,.1038097813725472
1,1,1,2,.0518725551664829,.1174801215529442,.2039592862129211,.3624057173728943,.2642823159694672,.0605282373726368
1,1,1,3,.043543454259634,.103969432413578,.1906569302082062,.3619056642055512,.2999245226383209,.0343830548226833
2,1,0,1,.2666048407554627,.2760448157787323,.2533599138259888,.1618233621120453,.0421670600771904,.1656268239021301
2,1,0,2,.2374025136232376,.2648985981941223,.2628134787082672,.1842550337314606,.0506303794682026,.1002356484532356
2,1,0,3,.2101659327745438,.252423107624054,.2689756751060486,.2077822685241699,.0606529787182808,.0583184771239758
2,1,1,1,.0722042620182037,.1455663293600082,.2285313010215759,.351720005273819,.2019781172275543,.1382869482040405
2,1,1,2,.0610462315380573,.1309147328138351,.2161967754364014,.3591587841510773,.232683464884758,.0823235809803009
2,1,1,3,.0514118671417236,.1167676448822022,.2032840549945831,.3624766170978546,.2660597860813141,.0473825074732304
3,1,0,1,.296079695224762,.2849925458431244,.2416250258684158,.1419160515069962,.0353867039084435,.2145953327417374
3,1,0,2,.2650558352470398,.2755106985569,.253922313451767,.162943422794342,.04256771504879,.1337491869926453
3,1,0,3,.2359535247087479,.2642859816551209,.2632123827934265,.1854422241449356,.0511058829724789,.0794048458337784
3,1,1,1,.0843274220824242,.1597697287797928,.2394815385341644,.340943455696106,.1754778623580933,.181337371468544
3,1,1,2,.0715909451246262,.1448033452033997,.2279145270586014,.3522023856639862,.203488826751709,.1107854545116425
3,1,1,3,.0605148822069168,.13017338514328,.2155451327562332,.3594298660755158,.2343367487192154,.064867727458477
4,1,0,1,.3272328674793243,.2919356822967529,.2276073098182678,.123571440577507,.0296526700258255,.2723867297172546
4,1,0,2,.2944382131099701,.2845549583435059,.2423239499330521,.1429568082094193,.0357260592281818,.175743892788887
4,1,0,3,.2635118663311005,.27497199177742,.2544767558574677,.164067417383194,.042971957474947,.1070076748728752
4,1,1,1,.0980615392327309,.1741216778755188,.2494251728057861,.3268042504787445,.1515873819589615,.2333763986825943
4,1,1,2,.0836297944188118,.1589946001768112,.2389109283685684,.3416169285774231,.1768477261066437,.1471018791198731
4,1,1,3,.0709820240736008,.1440412551164627,.2272956371307373,.3526740074157715,.2050070762634277,.0880373269319534
5,1,0,1,.3599991500377655,.2964552342891693,.2118168324232101,.1069120839238167,.0248166639357805,.3379493355751038
5,1,0,2,.3255018889904022,.2916177213191986,.2284176498651505,.1245234981179237,.029939254745841,.2267165035009384
5,1,0,3,.2928016781806946,.2841116189956665,.2430160641670227,.1440021395683289,.0360685139894485,.1423347890377045
5,1,1,1,.113499328494072,.1884881407022476,.2580230236053467,.3097139894962311,.1302755028009415,.2939907908439636
5,1,1,2,.0972740054130554,.1733420640230179,.2489172518253326,.327650785446167,.1528158783912659,.1921423971652985
5,1,1,3,.0829368904232979,.1582199484109879,.2383374124765396,.3422804772853851,.1782252937555313,.1181514635682106
6,1,0,1,.3942834138870239,.2981731593608856,.1948204040527344,.091975599527359,.0207474175840616,.409282773733139
6,1,0,2,.3581827878952026,.2962789535522461,.212709054350853,.1077711135149002,.0250580813735724,.2863637506961823
6,1,0,3,.3237756192684174,.2912926971912384,.2292226999998093,.1254804879426956,.0302284974604845,.1863089352846146
6,1,1,1,.1307114213705063,.2027476280927658,.2648860216140747,.2902105748653412,.1114443242549896,.3617924451828003
6,1,1,2,.1126174107193947,.1877109557390213,.2575976848602295,.3107077181339264,.1313661932945252,.2461593300104141
6,1,1,3,.0964914858341217,.1725625246763229,.2484054565429688,.3284885287284851,.1540520042181015,.1563514322042465
7,1,0,1,.4299444556236267,.2968002855777741,.177192822098732,.078732430934906,.0173299927264452,.4836802184581757
7,1,0,2,.392387866973877,.2981571853160858,.1957631558179855,.0927414447069168,.0209503546357155,.3534142374992371
7,1,0,3,.3563709557056427,.2960944473743439,.2135976403951645,.1086352169513702,.0253017675131559,.2392713576555252
7,1,1,1,.1497437804937363,.2167843580245972,.2696073651313782,.2689181566238403,.0949463546276093,.4345011413097382
7,1,1,2,.1297319084405899,.2019792348146439,.2645652294158936,.291319727897644,.112403929233551,.3085280656814575
7,1,1,3,.1117407083511353,.1869334876537323,.2571673691272736,.3116942644119263,.1324642151594162,.2033956348896027
8,1,0,1,.4667799770832062,.2921784520149231,.159473180770874,.0671037137508392,.014464657753706,.5581431388854981
8,1,0,2,.4279788732528687,.29695725440979,.1781554669141769,.0794081389904022,.0175002794712782,.4256812930107117
8,1,0,3,.3904964029788971,.2981321215629578,.1967039555311203,.0935123041272163,.0211552195250988,.3007112741470337
8,1,1,1,.1706177592277527,.2304741591215134,.2718064486980438,.2465005069971085,.0806011259555817,.5092593431472778
8,1,1,2,.1486648172140122,.2160310596227646,.2694128751754761,.2701073884963989,.0957838594913483,.3776458501815796
8,1,1,3,.1287577450275421,.2012101709842682,.264238178730011,.2924234569072723,.1133704334497452,.2593599557876587
9,1,0,1,.504515528678894,.2843097746372223,.1421316117048264,.0569775588810444,.012065514922142,.6298198699951172
9,1,0,2,.4647570550441742,.2925130426883698,.1604280322790146,.0676945298910141,.0146073335781693,.5003540515899658
9,1,0,3,.42601677775383,.2971046566963196,.1791177839040756,.0800886079668999,.0176721997559071,.3691400587558746
9,1,1,1,.1933328360319138,.2436656802892685,.2711776494979858,.2236138433218002,.0682099834084511,.5830724835395813
9,1,1,2,.1694387793540955,.2297432124614716,.2717574536800385,.2477336525917053,.081326924264431,.4510699510574341
9,1,1,3,.1475912779569626,.2152767479419708,.2692109942436218,.2712932229042053,.0966277495026588,.3234030902385712
10,1,0,1,.5428022146224976,.2733674347400665,.1255484819412231,.048222828656435,.0100590195506811,.6963382363319397
10,1,0,2,.5024520754814148,.2848174870014191,.143055334687233,.0574901513755322,.0121849058195949,.5744307637214661
10,1,0,3,.4627368748188019,.2928380370140076,.1613839417695999,.0682897791266441,.0147513877600431,.44219970703125
10,1,1,1,.2178715765476227,.2561606764793396,.267535001039505,.2008646279573441,.057568147778511,.6532230377197266
10,1,1,2,.1920543760061264,.2429663091897965,.2712879776954651,.2248562872409821,.0688350722193718,.5258728861808777
10,1,1,3,.1682652235031128,.2290108352899551,.2717001140117645,.2489653378725052,.0820584893226624,.3937145173549652
11,1,0,1,.5812244415283203,.2596867382526398,.1100062653422356,.0407000631093979,.0083825243636966,.7559831738471985
11,1,0,2,.5407190322875977,.2740345895290375,.1264229714870453,.0486646108329296,.0101588219404221,.6451430916786194
11,1,0,3,.5003904104232788,.2853160798549652,.1439812779426575,.0580068007111549,.0123054580762982,.5169972777366638
11,1,1,1,.2442051917314529,.2676989138126373,.2608450651168823,.1787768453359604,.0484739951789379,.7175509333610535
11,1,1,2,.2164948880672455,.2555051445960999,.2678110301494598,.2020853161811829,.0581036359071732,.5990895628929138
11,1,1,3,.1907812654972076,.2422649711370468,.2713893949985504,.226099044084549,.0694653391838074,.4677072167396545
12,1,0,1,.6193184852600098,.2437372207641602,.0956918075680733,.0342695824801922,.0069828839041293,.8077455163002014
12,1,0,2,.5791454315185547,.2604913115501404,.1108187064528465,.0410786643624306,.0084658777341247,.7102551460266113
12,1,0,3,.538636326789856,.2746935188770294,.1273004859685898,.0491100363433361,.0102595984935761,.5905494689941406
12,1,1,1,.272298127412796,.277953177690506,.2512415051460266,.1577716320753098,.040735550224781,.7745816111564636
12,1,1,2,.242732048034668,.2671030461788178,.2612843811511993,.1799499094486237,.0489306002855301,.6681078672409058
12,1,1,3,.2151234745979309,.2548468410968781,.2680780589580536,.2033078968524933,.0586436949670315,.5424063801765442
13,1,0,1,.6566001176834106,.2260812520980835,.0827063173055649,.0287971012294292,.0058151604607701,.8512884974479675
13,1,0,2,.6172696948051453,.2446510344743729,.0964343622326851,.0345924757421017,.0070524467155337,.7682083249092102
13,1,0,3,.5770655870437622,.2612891495227814,.1116347312927246,.041460495442152,.0085500497370958,.6601861715316773
13,1,1,1,.3021091222763062,.2865380644798279,.2390190213918686,.1381590664386749,.0341746918857098,.8235424757003784
13,1,1,2,.2707306444644928,.2774363458156586,.2518326044082642,.1588770300149918,.0411233603954315,.7309140563011169
13,1,1,3,.2412641048431397,.2665034830570221,.2617150843143463,.1811261028051376,.049391221255064,.6148962378501892
14,1,0,1,.6925963163375855,.2073250859975815,.0710797682404518,.0241573378443718,.0048414748162031,.8868582844734192
14,1,0,2,.6546077728271484,.2270721942186356,.083375483751297,.0290713589638472,.0058731809258461,.8181479573249817
14,1,0,3,.6152185797691345,.2455597072839737,.0971808359026909,.034918200224638,.0071226973086596,.7238146066665649
14,1,1,1,.3335872292518616,.2930346131324768,.2246077805757523,.120140939950943,.0286294706165791,.8643084764480591
14,1,1,2,.3004496693611145,.2861223518848419,.2397421598434448,.1391828507184982,.0345029644668102,.7861914038658142
14,1,1,3,.2691681683063507,.2769147157669067,.2524159252643585,.1599865108728409,.0415146611630917,.68268221616745
15,1,0,1,.7268769145011902,.1880702674388886,.0607868432998657,.0202360115945339,.0040299640968442,.9151461720466614
15,1,0,2,.6906852126121521,.208360031247139,.0716754794120789,.0243894830346107,.0048898425884545,.859876811504364
15,1,0,3,.6526116728782654,.2280598133802414,.0840486586093903,.0293480809777975,.0059317755512893,.7800337672233582
15,1,1,1,.366662472486496,.2970279455184937,.2085328996181488,.1038216948509216,.0239549819380045,.8972955346107483
15,1,1,2,.3318389356136322,.2927429378032684,.2254367470741272,.1210747808218002,.0289065521210432,.8333178758621216
15,1,1,3,.2987951338291168,.2857005596160889,.2404587715864182,.1402113139629364,.0348342470824718,.7439014911651611
16,1,0,1,.7590817809104919,.1688711196184158,.0517625138163567,.0169307049363852,.0033538795541972,.9371185302734375
16,1,0,2,.7250687479972839,.189117431640625,.0613116286695004,.0204319432377815,.0040702670812607,.8937536478042603
16,1,0,3,.6887690424919128,.2093933969736099,.0722751319408417,.0246237572282553,.0049386899918318,.8281415104866028
16,1,1,1,.4012319147586823,.2981539368629456,.191366657614708,.0892242267727852,.0200232546776533,.9233087301254273
16,1,1,2,.3648298680782318,.2968820333480835,.2094376236200333,.1046621948480606,.0241882856935263,.8723002672195435
16,1,1,3,.3300953805446625,.2924440205097199,.2262607663869858,.1220136433839798,.0291862078011036,.797394871711731
17,1,0,1,.7889389395713806,.1502035707235336,.0439158082008362,.014150875620544,.002790805650875,.9538488388061523
17,1,0,2,.7573939561843872,.1699022650718689,.0522206760942936,.0170956663787365,.0033874516375363,.9205458760261536
17,1,0,3,.7232545018196106,.1901646852493286,.0618401579558849,.0206296984106302,.0041109714657068,.8680745363235474
17,1,1,1,.4371434450149536,.2961463630199432,.1736798733472824,.0763078555464745,.0167224630713463,.9433687329292297
17,1,1,2,.3993216753005981,.2981714010238648,.1923156976699829,.0899719372391701,.0202192980796099,.9036550521850586
17,1,1,3,.3630017042160034,.29672771692276,.2103390395641327,.1055077761411667,.0244237892329693,.8426879644393921
